User_X,User_Y,AGV_distance_X,AGV_distance_Y,AGV_speed_X,AGV_speed_Y,AGV_speed,User_speed_X,User_speed_Y,User_speed,User_velocity_X,User_velocity_Y,Wait_time,intent_to_cross,Gazing_station,possible_interaction,facing_along_sidewalk,facing_to_road,On_sidewalks,On_road,closest_station,distance_to_closest_station,distance_to_closest_station_X,distance_to_closest_station_Y,looking_at_AGV,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,looking_at_closest_station
5616.882,8580.884,48.39537,15.51765,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.535,0.554,-0.638,777.345,7029.119,FALSE
5616.882,8580.884,48.39559,15.51363,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.528,0.562,-0.636,777.323,7029.521,FALSE
5616.882,8580.884,48.3958,15.50959,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.529,0.578,-0.622,777.302,7029.925,FALSE
5616.882,8580.884,48.39602,15.50553,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.532,0.592,-0.605,777.28,7030.331,FALSE
5616.882,8580.884,48.39624,15.50151,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.539,0.606,-0.585,777.258,7030.733,FALSE
5616.882,8580.884,48.39646,15.49745,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.541,0.621,-0.567,777.236,7031.139,FALSE
5616.882,8580.884,48.39668,15.49343,0.0021,0.0392,0.03925621,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.551,0.636,-0.54,777.214,7031.541,FALSE
5616.882,8580.884,48.3969,15.48935,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.561,0.649,-0.514,777.192,7031.949,FALSE
5616.882,8580.884,48.39712,15.48531,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.557,0.674,-0.485,777.17,7032.353,FALSE
5616.882,8580.884,48.39735,15.48125,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.542,0.718,-0.438,777.147,7032.759,FALSE
5616.882,8580.884,48.39757,15.47718,0.0028,0.0406,0.040696437,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.528,0.76,-0.379,777.125,7033.166,FALSE
5616.882,8580.884,48.39779,15.47311,0.0021,0.0413,0.041353355,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.506,0.802,-0.317,777.103,7033.573,FALSE
5616.882,8580.884,48.39801,15.46907,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.459,0.853,-0.249,777.081,7033.977,FALSE
5616.882,8580.884,48.39824,15.46498,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.42,0.889,-0.182,777.058,7034.386,FALSE
5616.882,8580.884,48.39847,15.46091,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.422,0.896,-0.141,777.035,7034.793,FALSE
5616.882,8580.884,48.39869,15.45687,0.0021,0.0399,0.039955225,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,220.2242298,195.118,102.116,TRUE,0.438,0.891,-0.118,777.013,7035.197,FALSE
5616.791,8580.897,48.39801,15.45292,0.0021,0.0399,0.039955225,0.0175,0.0021,0.01762555,-0.0175,-0.0021,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,220.2988341,195.209,102.103,TRUE,0.425,0.901,-0.082,776.99,7035.605,FALSE
5616.777,8580.283,48.3981,15.44267,0.0021,0.042,0.042052467,0.0056,0.0665,0.066735373,0.0056,-0.0665,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,220.5964683,195.223,102.717,TRUE,0.449,0.891,-0.064,776.967,7036.016,FALSE
5616.682,8578.76,48.39738,15.42338,0.0021,0.0406,0.040654274,0.0112,0.0994,0.100028996,-0.0112,-0.0994,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.3935381,195.318,104.24,TRUE,0.5,0.864,-0.061,776.944,7036.422,FALSE
5617.41,8577.569,48.40488,15.4074,0.0021,0.0406,0.040654274,0.1232,0.0721,0.142746804,0.1232,-0.0721,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.3164338,194.59,105.431,TRUE,0.53,0.846,-0.065,776.922,7036.829,TRUE
5617.652,8577.318,48.40754,15.4008,0.0028,0.0406,0.040696437,0.0189,0.0091,0.020976654,-0.0189,-0.0091,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.2234848,194.348,105.682,TRUE,0.532,0.844,-0.074,776.898,7037.238,TRUE
5617.28,8577.137,48.40405,15.39486,0.0021,0.042,0.042052467,0.0147,0.0196,0.0245,0.0147,-0.0196,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.6367595,194.72,105.863,TRUE,0.503,0.863,-0.044,776.875,7037.651,FALSE
5617.421,8576.938,48.40569,15.38878,0.0021,0.0413,0.041353355,0.0133,0.0175,0.021980446,0.0133,-0.0175,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.6080664,194.579,106.062,TRUE,0.454,0.89,-0.036,776.852,7038.06,FALSE
5617.577,8576.772,48.40749,15.38301,0.0028,0.0406,0.040696437,0.0175,0.0154,0.023311156,0.0175,-0.0154,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.5506509,194.423,106.228,TRUE,0.427,0.903,-0.05,776.828,7038.471,FALSE
5617.692,8576.654,48.40887,15.37772,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.5063669,194.308,106.346,TRUE,0.391,0.917,-0.073,776.805,7038.882,FALSE
5617.692,8576.654,48.40911,15.3736,0.0028,0.0406,0.040696437,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.5063669,194.308,106.346,TRUE,0.329,0.939,-0.098,776.781,7039.294,FALSE
5617.692,8576.654,48.40935,15.36947,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.5063669,194.308,106.346,TRUE,0.27,0.955,-0.125,776.757,7039.707,FALSE
5617.73,8576.589,48.40996,15.36469,0.0021,0.042,0.042052467,0.0119,0.0182,0.021745114,0.0119,-0.0182,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.5042524,194.27,106.411,TRUE,0.239,0.957,-0.167,776.734,7040.12,FALSE
5617.844,8576.43,48.41134,15.35897,0.0021,0.042,0.042052467,0.0091,0.014,0.016697605,0.0091,-0.014,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.4807378,194.156,106.57,TRUE,0.236,0.954,-0.185,776.71,7040.533,FALSE
5617.938,8576.281,48.41252,15.35335,0.0028,0.0406,0.040696437,0.0084,0.0154,0.01754195,0.0084,-0.0154,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.4700991,194.062,106.719,TRUE,0.24,0.956,-0.171,776.686,7040.946,FALSE
5618.027,8576.122,48.41365,15.34766,0.0021,0.0399,0.039955225,0.0091,0.0161,0.018493783,0.0091,-0.0161,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.4688051,193.973,106.878,TRUE,0.242,0.955,-0.173,776.662,7041.356,FALSE
5618.104,8576.059,48.41466,15.34286,0.0028,0.0413,0.041394806,0.0539,0.0441,0.069642085,0.0539,-0.0441,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,221.431787,193.896,106.941,TRUE,0.244,0.958,-0.153,776.638,7041.773,FALSE
5618.618,8575.547,48.42004,15.33362,0.0021,0.0406,0.040654274,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.249,0.958,-0.142,776.614,7042.185,FALSE
5618.618,8575.547,48.42028,15.3295,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.246,0.961,-0.13,776.59,7042.597,FALSE
5618.618,8575.547,48.42052,15.32533,0.0021,0.042,0.042052467,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.242,0.965,-0.102,776.566,7043.014,FALSE
5618.618,8575.547,48.42077,15.32118,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.239,0.968,-0.076,776.541,7043.429,FALSE
5618.618,8575.547,48.42101,15.31702,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.23,0.972,-0.057,776.517,7043.845,FALSE
5618.618,8575.547,48.42125,15.31285,0.0021,0.042,0.042052467,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.225,0.973,-0.053,776.493,7044.262,FALSE
5618.618,8575.547,48.4215,15.30869,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.231,0.97,-0.075,776.468,7044.678,FALSE
5618.618,8575.547,48.42175,15.30453,0.0028,0.0406,0.040696437,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2300728,193.382,107.453,TRUE,0.236,0.968,-0.083,776.443,7045.094,FALSE
5618.093,8576.397,48.41675,15.30888,0.0028,0.0406,0.040696437,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.245,0.966,-0.086,776.418,7045.509,FALSE
5618.093,8576.397,48.41699,15.3047,0.0021,0.042,0.042052467,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.258,0.963,-0.084,776.394,7045.927,FALSE
5618.093,8576.397,48.41724,15.30054,0.0021,0.0413,0.041353355,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.271,0.96,-0.077,776.369,7046.343,FALSE
5618.093,8576.397,48.41749,15.29633,0.0014,0.0434,0.043422575,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.286,0.956,-0.071,776.344,7046.764,FALSE
5618.093,8576.397,48.41774,15.29214,0.0021,0.0434,0.043450777,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.299,0.951,-0.078,776.319,7047.183,FALSE
5618.093,8576.397,48.418,15.28797,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.309,0.948,-0.078,776.293,7047.6,FALSE
5618.093,8576.397,48.41825,15.28379,0.0021,0.0413,0.041353355,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.311,0.947,-0.082,776.268,7048.018,FALSE
5618.093,8576.397,48.4185,15.27959,0.0021,0.0413,0.041353355,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.31,0.947,-0.084,776.243,7048.438,FALSE
5618.093,8576.397,48.41876,15.2754,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.309,0.948,-0.082,776.217,7048.857,FALSE
5618.093,8576.397,48.41901,15.27122,0.0021,0.042,0.042052467,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.304,0.949,-0.08,776.192,7049.275,FALSE
5618.093,8576.397,48.41927,15.26701,0.0028,0.0413,0.041394806,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.298,0.951,-0.078,776.166,7049.696,FALSE
5618.093,8576.397,48.41953,15.26279,0.0028,0.0406,0.040696437,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2783863,193.907,106.603,TRUE,0.293,0.953,-0.074,776.14,7050.118,FALSE
5617.919,8576.732,48.41804,15.26192,0.0028,0.0434,0.043490229,0.1218,0.2345,0.264245132,-0.1218,0.2345,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.286,0.955,-0.075,776.115,7050.54,FALSE
5617.919,8576.732,48.4183,15.2577,0.0021,0.0427,0.042751608,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.279,0.957,-0.079,776.089,7050.962,FALSE
5617.919,8576.732,48.41856,15.25347,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.274,0.958,-0.078,776.063,7051.385,FALSE
5617.919,8576.732,48.41883,15.24923,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.274,0.959,-0.076,776.036,7051.809,FALSE
5617.919,8576.732,48.41908,15.24504,0.0021,0.042,0.042052467,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.275,0.958,-0.079,776.011,7052.228,FALSE
5617.919,8576.732,48.41935,15.24082,0.0035,0.042,0.042145581,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.277,0.957,-0.086,775.984,7052.65,FALSE
5617.919,8576.732,48.41961,15.23658,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.277,0.956,-0.094,775.958,7053.074,FALSE
5617.919,8576.732,48.41987,15.23234,0.0021,0.0427,0.042751608,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.278,0.956,-0.097,775.932,7053.498,FALSE
5617.919,8576.732,48.42014,15.22809,0.0021,0.0434,0.043450777,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.281,0.955,-0.09,775.905,7053.923,FALSE
5617.919,8576.732,48.42041,15.22385,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.294,0.952,-0.088,775.878,7054.347,FALSE
5617.919,8576.732,48.42068,15.21961,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.318,0.944,-0.091,775.851,7054.771,FALSE
5617.919,8576.732,48.42094,15.21535,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.328,0.94,-0.098,775.825,7055.197,FALSE
5617.919,8576.732,48.42122,15.21109,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2697955,194.081,106.268,TRUE,0.328,0.94,-0.095,775.797,7055.623,FALSE
5617.261,8577.958,48.41491,15.21908,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.332,0.938,-0.096,775.77,7056.05,FALSE
5617.261,8577.958,48.41518,15.21482,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.335,0.937,-0.101,775.743,7056.476,FALSE
5617.261,8577.958,48.41545,15.21057,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.338,0.935,-0.104,775.716,7056.901,FALSE
5617.261,8577.958,48.41572,15.20631,0.0021,0.0427,0.042751608,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.338,0.935,-0.104,775.689,7057.327,FALSE
5617.261,8577.958,48.416,15.20204,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.336,0.936,-0.104,775.661,7057.754,FALSE
5617.261,8577.958,48.41627,15.19776,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.335,0.937,-0.103,775.634,7058.182,FALSE
5617.261,8577.958,48.41655,15.19351,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.334,0.937,-0.104,775.606,7058.607,FALSE
5617.261,8577.958,48.41683,15.18923,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.333,0.937,-0.103,775.578,7059.035,FALSE
5617.261,8577.958,48.4171,15.18494,0.0021,0.0427,0.042751608,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.332,0.938,-0.105,775.551,7059.464,FALSE
5617.261,8577.958,48.41738,15.18063,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.331,0.938,-0.108,775.523,7059.895,FALSE
5617.261,8577.958,48.41766,15.17634,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.33,0.937,-0.109,775.495,7060.324,FALSE
5617.261,8577.958,48.41794,15.17205,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.331,0.937,-0.109,775.467,7060.753,FALSE
5617.261,8577.958,48.41823,15.16772,0.0028,0.0441,0.044188799,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.335,0.936,-0.109,775.438,7061.186,FALSE
5617.261,8577.958,48.41851,15.16342,0.0028,0.0441,0.044188799,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.338,0.935,-0.108,775.41,7061.616,FALSE
5617.261,8577.958,48.41879,15.15911,0.0021,0.0441,0.044149972,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.337,0.935,-0.111,775.382,7062.047,FALSE
5617.261,8577.958,48.41908,15.15481,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.334,0.936,-0.112,775.353,7062.477,FALSE
5617.261,8577.958,48.41937,15.15051,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.333,0.936,-0.112,775.324,7062.907,FALSE
5617.261,8577.958,48.41965,15.14615,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.332,0.936,-0.116,775.296,7063.343,FALSE
5617.261,8577.958,48.41994,15.14184,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.329,0.937,-0.12,775.267,7063.774,FALSE
5617.261,8577.958,48.42024,15.13749,0.0035,0.042,0.042145581,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.325,0.938,-0.124,775.237,7064.209,FALSE
5617.261,8577.958,48.42053,15.13314,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.323,0.939,-0.123,775.208,7064.644,FALSE
5617.261,8577.958,48.42081,15.12876,0.0021,0.0462,0.046247703,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.322,0.939,-0.122,775.18,7065.082,FALSE
5617.261,8577.958,48.42111,15.12444,0.0035,0.0434,0.0435409,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.322,0.939,-0.121,775.15,7065.514,FALSE
5617.261,8577.958,48.4214,15.12008,0.0028,0.0441,0.044188799,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.322,0.939,-0.123,775.121,7065.95,FALSE
5617.261,8577.958,48.4217,15.11573,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.319,0.939,-0.127,775.091,7066.385,FALSE
5617.261,8577.958,48.422,15.11139,0.0035,0.0427,0.042843202,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.319,0.939,-0.127,775.061,7066.819,FALSE
5617.261,8577.958,48.4223,15.10701,0.0035,0.0427,0.042843202,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.318,0.94,-0.122,775.031,7067.257,FALSE
5617.261,8577.958,48.42259,15.10264,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.317,0.941,-0.12,775.002,7067.694,FALSE
5617.261,8577.958,48.42289,15.09827,0.0028,0.0427,0.042791705,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.315,0.942,-0.117,774.972,7068.131,FALSE
5617.261,8577.958,48.42319,15.09389,0.0028,0.042,0.04209323,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.315,0.942,-0.116,774.942,7068.569,FALSE
5617.261,8577.958,48.42349,15.08948,0.0028,0.0455,0.045586072,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.314,0.942,-0.118,774.912,7069.01,FALSE
5617.261,8577.958,48.42379,15.0851,0.0028,0.0441,0.044188799,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.314,0.942,-0.12,774.882,7069.448,FALSE
5617.261,8577.958,48.4241,15.0807,0.0028,0.0434,0.043490229,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.315,0.941,-0.12,774.851,7069.888,FALSE
5617.261,8577.958,48.42441,15.0763,0.0035,0.0434,0.0435409,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.316,0.941,-0.119,774.82,7070.328,FALSE
5617.261,8577.958,48.42472,15.07189,0.0035,0.042,0.042145581,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.315,0.941,-0.121,774.789,7070.769,FALSE
5617.261,8577.958,48.42502,15.06749,0.0035,0.0441,0.044238671,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.317,0.941,-0.122,774.759,7071.209,FALSE
5617.261,8577.958,48.42533,15.06306,0.0035,0.0434,0.0435409,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.317,0.94,-0.126,774.728,7071.652,FALSE
5617.261,8577.958,48.42564,15.05864,0.0028,0.0441,0.044188799,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.316,0.94,-0.128,774.697,7072.094,FALSE
5617.261,8577.958,48.42595,15.05422,0.0028,0.0448,0.044887415,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2625135,194.739,105.042,TRUE,0.316,0.94,-0.129,774.666,7072.536,FALSE
5617.018,8578.419,48.42383,15.05439,0.0028,0.0448,0.044887415,0,0,0,0,0,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,221.2581431,194.982,104.581,TRUE,0.315,0.941,-0.126,774.635,7072.98,FALSE
